5;198.0000E-3;304.0000E-3;-4.9756;6.3977
10;200.0000E-3;304.0000E-3;-4.9720;4.4892
15;198.0000E-3;296.0000E-3;-4.9705;-3.1124
20;200.0000E-3;296.0000E-3;-4.9823;-2.7692
30;200.0000E-3;288.0000E-3;-4.9725;-1.1399
40;200.0000E-3;296.0000E-3;-4.9675;-552.9954E-3
50;200.0000E-3;296.0000E-3;-4.9711;346.1538E-3
60;200.0000E-3;296.0000E-3;-4.9753;-2.2939
70;198.0000E-3;296.0000E-3;-4.9751;-120.8865E-3
80;198.0000E-3;296.0000E-3;-4.9743;830.7692E-3
90;200.0000E-3;296.0000E-3;-4.9781;207.8522E-3
100;200.0000E-3;296.0000E-3;-4.9685;1.0345
200;202.0000E-3;296.0000E-3;-4.9663;-829.4931E-3
300;202.0000E-3;296.0000E-3;-4.9695;1.9273
400;200.0000E-3;296.0000E-3;-4.9658;-275.6508E-3
500;198.0000E-3;296.0000E-3;-4.9619;2.4092
600;200.0000E-3;296.0000E-3;-4.9671;-415.7044E-3
700;200.0000E-3;296.0000E-3;-4.9656;726.7833E-3
800;202.0000E-3;296.0000E-3;-4.9815;-552.9954E-3
900;202.0000E-3;296.0000E-3;-4.9851;3.4021
1000;200.0000E-3;296.0000E-3;-4.9817;1.0351
1500;202.0000E-3;296.0000E-3;-4.9753;413.3180E-3
2000;202.0000E-3;296.0000E-3;-4.9809;-553.8462E-3
2500;202.0000E-3;296.0000E-3;-4.9693;-690.9789E-3
3000;202.0000E-3;296.0000E-3;-4.9697;-414.7465E-3
3500;202.0000E-3;296.0000E-3;-4.9701;485.1752E-3
4000;202.0000E-3;296.0000E-3;-4.9671;0.0E+0
4500;202.0000E-3;296.0000E-3;-4.9720;1.2414
5000;202.0000E-3;296.0000E-3;-4.9683;0.0E+0
5500;202.0000E-3;304.0000E-3;-4.9648;761.0994E-3
6000;202.0000E-3;296.0000E-3;-4.9627;-831.4088E-3
6500;202.0000E-3;296.0000E-3;-4.9622;897.7556E-3
7000;202.0000E-3;304.0000E-3;-4.9629;483.8710E-3
7500;202.0000E-3;296.0000E-3;-4.9659;0.0E+0
8000;204.0000E-3;296.0000E-3;-4.9611;-550.4587E-3
8500;204.0000E-3;304.0000E-3;-4.9618;-1.7618
9000;206.0000E-3;304.0000E-3;-4.9625;-312.5000E-3
9500;202.0000E-3;304.0000E-3;-4.9621;-327.2727E-3
10000;204.0000E-3;304.0000E-3;-4.9663;344.8276E-3
10500;204.0000E-3;304.0000E-3;-4.9627;-3.2727
11000;206.0000E-3;304.0000E-3;-4.9862;-1.8987
11500;204.0000E-3;304.0000E-3;-4.9611;0.0E+0
12000;204.0000E-3;304.0000E-3;-4.9693;2.4771
12500;206.0000E-3;304.0000E-3;-4.9638;-1.7184
13000;204.0000E-3;304.0000E-3;-4.9684;-2.7000
13500;204.0000E-3;304.0000E-3;-4.9613;777.2021E-3
14000;204.0000E-3;304.0000E-3;-4.9616;1.2857
14500;204.0000E-3;304.0000E-3;-4.9704;-333.6423E-3
15000;204.0000E-3;304.0000E-3;-4.9773;-520.2312E-3
15500;206.0000E-3;304.0000E-3;-4.9731;-1.0704
16000;206.0000E-3;304.0000E-3;-4.9708;-2.4000
16500;206.0000E-3;304.0000E-3;-4.9690;-1.7053
17000;206.0000E-3;304.0000E-3;-4.9649;-977.1987E-3
17500;206.0000E-3;304.0000E-3;-4.9768;-1.8101
18000;204.0000E-3;304.0000E-3;-4.9623;-831.4088E-3
18500;204.0000E-3;304.0000E-3;-4.9661;212.7660E-3
19000;204.0000E-3;304.0000E-3;-4.9653;-656.9343E-3
19500;206.0000E-3;304.0000E-3;-4.9632;223.8806E-3
20000;204.0000E-3;304.0000E-3;-4.9600;229.8851E-3
