5;198.0000E-3;5.8800;-2.0000;-692.3077E-3
10;202.0000E-3;5.8800;-2.0000;-689.6552E-3
15;198.0000E-3;5.9200;-2.0000;-517.9856E-3
20;200.0000E-3;5.9200;-2.0000;138.3020E-3
30;200.0000E-3;5.9200;-2.0000;935.3349E-3
40;200.0000E-3;5.9200;-1.9999;2.2086
50;200.0000E-3;5.9200;-2.0000;690.9789E-3
60;202.0000E-3;5.9200;-2.0000;1.6552
70;200.0000E-3;5.9200;-2.0000;-969.0444E-3
80;200.0000E-3;5.9200;-2.0000;415.2249E-3
90;200.0000E-3;5.9200;-2.0000;0.0E+0
100;200.0000E-3;5.9200;-2.0000;345.6553E-3
200;200.0000E-3;5.9200;-2.0000;1.2442
300;202.0000E-3;5.9200;-2.0000;1.4541
400;200.0000E-3;5.9200;-2.0000;1.6615
500;200.0000E-3;5.9200;-2.0000;1.2057
600;200.0000E-3;5.8800;-2.0000;414.2693E-3
700;202.0000E-3;5.8800;-2.0000;1.2081
800;200.0000E-3;5.8800;-2.0000;3.0275
900;202.0000E-3;5.8800;-2.0000;1.5517
1000;202.0000E-3;5.8800;-2.0000;0.0E+0
1500;202.0000E-3;5.8400;-2.0000;1.2442
2000;202.0000E-3;5.8400;-2.0000;1.3846
2500;202.0000E-3;5.8800;-2.0000;0.0E+0
3000;202.0000E-3;5.8800;-2.0000;2.4828
3500;202.0000E-3;5.8800;-2.0000;2.4194
4000;202.0000E-3;5.8800;-2.0000;3.3129
4500;202.0000E-3;5.8800;-2.0000;2.7931
5000;202.0000E-3;5.8800;-2.0000;2.7639
5500;204.0000E-3;5.8800;-2.0000;2.2881
6000;204.0000E-3;5.8800;-2.0000;3.7413
6500;206.0000E-3;5.8800;-2.0000;3.8226
7000;204.0000E-3;5.8800;-2.0000;3.8710
7500;204.0000E-3;5.8800;-2.0000;5.1724
8000;204.0000E-3;5.8800;-2.0000;4.4308
8500;204.0000E-3;5.8400;-2.0000;6.1564
9000;204.0000E-3;5.8800;-2.0000;6.1962
9500;206.0000E-3;5.8800;-2.0000;5.2651
10000;204.0000E-3;5.8800;-2.0000;5.8733
10500;204.0000E-3;5.8800;-2.0000;5.4326
11000;204.0000E-3;5.8400;-2.0000;4.9550
11500;206.0000E-3;5.8800;-2.0000;7.1366
12000;206.0000E-3;5.8400;-2.0000;6.2500
12500;204.0000E-3;5.8400;-2.0000;6.9065
13000;204.0000E-3;5.8400;-2.0000;7.6500
13500;202.0000E-3;5.8400;-2.0000;7.3120
14000;206.0000E-3;5.8400;-2.0000;8.2111
14500;202.0000E-3;5.8400;-2.0000;8.8497
15000;204.0000E-3;5.8400;-1.9997;8.7847
15500;204.0000E-3;5.8400;-1.9999;8.0198
16000;206.0000E-3;5.8400;-1.9999;8.2992
16500;206.0000E-3;5.8400;-2.0000;8.5533
17000;204.0000E-3;5.8400;-2.0000;9.1857
17500;206.0000E-3;5.8400;-2.0000;9.6970
18000;204.0000E-3;5.8400;-2.0000;11.7526
18500;206.0000E-3;5.8400;-2.0000;10.2491
19000;206.0000E-3;5.8400;-2.0000;9.8780
19500;206.0000E-3;5.8400;-2.0000;11.0250
20000;204.0000E-3;5.8400;-2.0000;12.8571
