5;200.0000E-3;8.4000;-502.2363E-3;-172.8277E-3
10;200.0000E-3;8.4000;-501.8675E-3;2.4115
15;200.0000E-3;8.4000;-502.3492E-3;-518.7320E-3
20;200.0000E-3;8.4000;-501.9236E-3;552.1472E-3
30;200.0000E-3;8.4000;-501.3682E-3;2.2750
40;198.0000E-3;8.4800;-501.7408E-3;-138.2488E-3
50;200.0000E-3;8.4000;-501.7323E-3;0.0E+0
60;202.0000E-3;8.4800;-501.8890E-3;414.2693E-3
70;200.0000E-3;8.4800;-501.9804E-3;0.0E+0
80;198.0000E-3;8.4000;-501.7907E-3;276.7102E-3
90;198.0000E-3;8.4000;-502.0381E-3;311.4187E-3
100;198.0000E-3;8.4800;-501.8729E-3;0.0E+0
200;198.0000E-3;8.4800;-502.2562E-3;1.6545
300;200.0000E-3;8.4000;-501.7861E-3;1.8664
400;200.0000E-3;8.4000;-502.1817E-3;369.4202E-3
500;202.0000E-3;8.3200;-502.0004E-3;2.4184
600;200.0000E-3;8.4000;-502.2600E-3;2.0737
700;200.0000E-3;8.3200;-501.8383E-3;2.0489
800;200.0000E-3;8.3200;-502.1402E-3;-276.9231E-3
900;202.0000E-3;8.3200;-501.9804E-3;622.8374E-3
1000;202.0000E-3;8.3200;-501.9958E-3;2.7639
1500;202.0000E-3;8.3200;-502.2685E-3;624.8192E-3
2000;202.0000E-3;8.3200;-502.0427E-3;1.3846
2500;202.0000E-3;8.3200;-501.8015E-3;1.7308
3000;202.0000E-3;8.3200;-502.3300E-3;1.5584
3500;202.0000E-3;8.3200;-501.5572E-3;3.1452
4000;202.0000E-3;8.3200;-501.8222E-3;3.0508
4500;204.0000E-3;8.3200;-501.2138E-3;2.8028
5000;202.0000E-3;8.3200;-501.9213E-3;5.1625
5500;202.0000E-3;8.3200;-501.4788E-3;4.1860
6000;206.0000E-3;8.3200;-501.6770E-3;4.9885
6500;204.0000E-3;8.3200;-501.2714E-3;4.9500
7000;204.0000E-3;8.3200;-501.7354E-3;5.0875
7500;202.0000E-3;8.3200;-501.6217E-3;6.7338
8000;202.0000E-3;8.3200;-501.8499E-3;7.4540
8500;204.0000E-3;8.3200;-501.3436E-3;6.1664
9000;202.0000E-3;8.3200;-501.5096E-3;7.1503
9500;202.0000E-3;8.3200;-501.4251E-3;7.5410
10000;204.0000E-3;8.3200;-501.9789E-3;7.9463
10500;206.0000E-3;8.3200;-501.3974E-3;7.2874
11000;206.0000E-3;8.3200;-501.5326E-3;8.7342
11500;206.0000E-3;8.3200;-501.7508E-3;6.7849
12000;204.0000E-3;8.3200;-501.2199E-3;8.7298
12500;206.0000E-3;8.3200;-501.1984E-3;10.3597
13000;206.0000E-3;8.3200;-501.3144E-3;11.2219
13500;204.0000E-3;8.3200;-501.1900E-3;8.7197
14000;204.0000E-3;8.3200;-501.6041E-3;9.7035
14500;206.0000E-3;8.3200;-501.5286E-3;10.1950
15000;204.0000E-3;8.3200;-501.4435E-3;12.0805
15500;206.0000E-3;8.3200;-501.0940E-3;11.6418
16000;204.0000E-3;8.3200;-499.9527E-3;13.2515
16500;206.0000E-3;8.3200;-501.0511E-3;12.7484
17000;206.0000E-3;8.1600;-500.4359E-3;14.0564
17500;204.0000E-3;8.1600;-501.5971E-3;13.1313
18000;204.0000E-3;8.1600;-501.0005E-3;13.8940
18500;206.0000E-3;8.1600;-500.7547E-3;13.8462
19000;206.0000E-3;8.1600;-501.6361E-3;14.6182
19500;206.0000E-3;8.1600;-500.4487E-3;16.2825
20000;206.0000E-3;8.1600;-500.3054E-3;16.9898
