5;200.0000E-3;2.2400;-4.0041;-3.1154
10;198.0000E-3;2.2800;-4.0055;1.7274
15;202.0000E-3;2.2400;-4.0058;-778.0980E-3
20;200.0000E-3;2.2400;-4.0104;-925.4499E-3
30;200.0000E-3;2.2400;-4.0109;-207.4330E-3
40;200.0000E-3;2.2400;-4.0064;138.3020E-3
50;198.0000E-3;2.2400;-4.0050;-866.6346E-3
60;200.0000E-3;2.2400;-4.0081;0.0E+0
70;200.0000E-3;2.2400;-4.0124;-1.2105
80;202.0000E-3;2.2400;-4.0081;-1.1077
90;200.0000E-3;2.2400;-4.0039;620.6897E-3
100;200.0000E-3;2.2400;-4.0035;690.9789E-3
200;200.0000E-3;2.2400;-4.0053;-277.2430E-3
300;198.0000E-3;2.2400;-4.0057;416.6667E-3
400;200.0000E-3;2.2400;-4.0057;553.8462E-3
500;200.0000E-3;2.2400;-4.0026;345.4894E-3
600;200.0000E-3;2.2400;-4.0071;0.0E+0
700;200.0000E-3;2.2400;-4.0218;-121.0491E-3
800;200.0000E-3;2.2400;-4.0045;-276.1795E-3
900;200.0000E-3;2.2400;-4.0034;-621.7617E-3
1000;202.0000E-3;2.2400;-4.0106;344.8276E-3
1500;202.0000E-3;2.2400;-4.0010;207.3733E-3
2000;202.0000E-3;2.2400;-4.0049;276.9231E-3
2500;202.0000E-3;2.2400;-4.0135;345.9875E-3
3000;202.0000E-3;2.2400;-4.0203;1.4499
3500;202.0000E-3;2.2400;-4.0085;726.7833E-3
4000;202.0000E-3;2.2400;-4.0144;832.0493E-3
4500;202.0000E-3;2.2400;-4.0126;1.8653
5000;202.0000E-3;2.2400;-4.0191;1.0385
5500;202.0000E-3;2.2400;-4.0149;1.1392
6000;202.0000E-3;2.2400;-4.0019;2.8833
6500;202.0000E-3;2.2400;-4.0032;749.8438E-3
7000;204.0000E-3;2.2400;-4.0321;1.2081
7500;204.0000E-3;2.2400;-4.0017;1.0375
8000;204.0000E-3;2.2400;-4.0111;2.2086
8500;204.0000E-3;2.2400;-4.0090;3.5036
9000;206.0000E-3;2.2400;-4.0162;2.7835
9500;204.0000E-3;2.2400;-4.0118;1.6423
10000;204.0000E-3;2.2400;-4.0062;2.7692
10500;204.0000E-3;2.2400;-4.0088;1.2747
11000;206.0000E-3;2.2400;-4.0081;3.0316
11500;206.0000E-3;2.2400;-4.0073;1.9868
12000;206.0000E-3;2.2400;-4.0051;2.0785
12500;206.0000E-3;2.2400;-4.0359;3.4450
13000;206.0000E-3;2.2400;-4.0106;1.3500
13500;206.0000E-3;2.2400;-4.0088;3.2558
14000;206.0000E-3;2.2400;-4.0085;2.0987
14500;206.0000E-3;2.2400;-4.0073;2.3355
15000;204.0000E-3;2.2400;-4.0053;1.3873
15500;206.0000E-3;2.2400;-4.0021;3.2143
16000;206.0000E-3;2.2400;-4.0059;2.5873
16500;206.0000E-3;2.2400;-4.0104;2.8451
17000;206.0000E-3;2.2400;-4.0048;2.7362
17500;204.0000E-3;2.2400;-4.0036;3.4114
18000;206.0000E-3;2.2400;-4.0145;3.1034
18500;204.0000E-3;2.2400;-4.0058;4.0473
19000;204.0000E-3;2.2400;-4.0165;4.1555
19500;206.0000E-3;2.2400;-4.0035;3.3708
20000;206.0000E-3;2.2400;-4.0266;4.3734
