5;200.0000E-3;9.4400;-11.9985E-3;0.0E+0
10;200.0000E-3;9.4400;-11.8437E-3;-345.9321E-3
15;202.0000E-3;9.5200;-11.9478E-3;0.0E+0
20;200.0000E-3;9.5200;-11.9973E-3;552.9954E-3
30;198.0000E-3;9.5200;-11.9601E-3;0.0E+0
40;200.0000E-3;9.5200;-11.9846E-3;-415.7044E-3
50;200.0000E-3;9.5200;-11.9455E-3;1.8344
60;200.0000E-3;9.5200;-12.0065E-3;0.0E+0
70;202.0000E-3;9.5200;-12.0161E-3;0.0E+0
80;200.0000E-3;9.5200;-11.9228E-3;-277.3498E-3
90;202.0000E-3;9.5200;-11.9351E-3;1.0867
100;200.0000E-3;9.5200;-12.1260E-3;345.1582E-3
200;202.0000E-3;9.5200;-12.1068E-3;1.3846
300;200.0000E-3;9.5200;-12.0714E-3;-207.6125E-3
400;200.0000E-3;9.5200;-11.9689E-3;1.3825
500;200.0000E-3;9.5200;-11.9070E-3;2.0657
600;200.0000E-3;9.5200;-11.8967E-3;1.2500
700;200.0000E-3;9.5200;-11.9355E-3;1.4477
800;200.0000E-3;9.5200;-12.0522E-3;1.6590
900;200.0000E-3;9.5200;-11.8932E-3;1.2435
1000;202.0000E-3;9.5200;-11.8348E-3;2.5874
1500;202.0000E-3;9.5200;-11.9470E-3;624.2775E-3
2000;202.0000E-3;9.5200;-11.9470E-3;415.8645E-3
2500;202.0000E-3;9.4400;-11.7799E-3;1.7274
3000;202.0000E-3;9.4400;-11.8206E-3;1.8707
3500;202.0000E-3;9.4400;-11.8932E-3;3.3917
4000;202.0000E-3;9.4400;-11.7027E-3;3.5835
4500;202.0000E-3;9.4400;-11.9528E-3;4.0555
5000;202.0000E-3;9.4400;-12.0115E-3;5.1625
5500;202.0000E-3;9.4400;-12.0822E-3;5.3165
6000;204.0000E-3;9.4400;-11.8748E-3;5.3793
6500;202.0000E-3;9.4400;-11.9965E-3;5.3865
7000;202.0000E-3;9.4400;-12.0246E-3;5.3441
7500;202.0000E-3;9.3600;-11.8302E-3;7.5108
8000;204.0000E-3;9.3600;-11.7861E-3;8.5714
8500;202.0000E-3;9.3600;-11.7042E-3;8.2353
9000;204.0000E-3;9.3600;-11.6643E-3;6.8631
9500;206.0000E-3;9.3600;-11.7553E-3;7.8976
10000;206.0000E-3;9.3600;-11.7304E-3;8.9827
10500;206.0000E-3;9.3600;-11.5256E-3;8.0162
11000;206.0000E-3;9.3600;-11.8241E-3;11.3924
11500;204.0000E-3;9.3600;-12.0979E-3;11.8681
12000;206.0000E-3;9.3600;-11.8905E-3;10.4167
12500;206.0000E-3;9.3600;-11.6797E-3;11.1962
13000;204.0000E-3;9.3600;-11.5103E-3;10.3500
13500;204.0000E-3;9.3600;-11.9706E-3;12.7132
14000;204.0000E-3;9.3600;-11.8176E-3;12.7305
14500;204.0000E-3;9.3600;-11.8006E-3;12.6784
15000;206.0000E-3;9.2800;-11.8841E-3;14.4966
15500;206.0000E-3;9.2000;-11.9802E-3;11.4741
16000;202.0000E-3;9.2000;-11.6415E-3;14.0308
16500;206.0000E-3;9.2000;-11.6918E-3;16.0883
17000;206.0000E-3;9.2000;-11.7305E-3;14.4940
17500;204.0000E-3;9.2000;-12.0419E-3;16.1074
18000;202.0000E-3;9.2000;-12.1930E-3;16.5708
18500;206.0000E-3;9.2000;-12.3085E-3;15.7820
19000;206.0000E-3;9.2000;-12.2192E-3;17.6942
19500;206.0000E-3;9.1200;-12.1984E-3;16.4045
20000;206.0000E-3;9.1200;-12.0493E-3;17.0988
