5;200.0000E-3;6.5600;-1.5201;1.0365
10;200.0000E-3;6.6400;-1.5200;-520.9841E-3
15;200.0000E-3;6.6400;-1.5200;173.0769E-3
20;198.0000E-3;6.6400;-1.5201;-276.7102E-3
30;202.0000E-3;6.6400;-1.5201;-415.2249E-3
40;198.0000E-3;6.6400;-1.5200;-554.4859E-3
50;198.0000E-3;6.6400;-1.5200;344.8276E-3
60;198.0000E-3;6.6400;-1.5200;0.0E+0
70;200.0000E-3;6.6400;-1.5203;1.2863
80;202.0000E-3;6.6400;-1.5201;552.1472E-3
90;200.0000E-3;6.6400;-1.5202;311.4187E-3
100;198.0000E-3;6.6400;-1.5201;692.3077E-3
200;200.0000E-3;6.6400;-1.5201;827.5862E-3
300;202.0000E-3;6.6400;-1.5200;830.4498E-3
400;200.0000E-3;6.6400;-1.5200;-276.9231E-3
500;200.0000E-3;6.6400;-1.5200;1.7308
600;202.0000E-3;6.6400;-1.5201;207.2539E-3
700;202.0000E-3;6.6400;-1.5201;121.5395E-3
800;202.0000E-3;6.6400;-1.5200;1.1047
900;202.0000E-3;6.6400;-1.5206;1.2414
1000;202.0000E-3;6.6400;-1.5201;1.9002
1500;202.0000E-3;6.6400;-1.5201;1.1396
2000;202.0000E-3;6.6400;-1.5200;693.1074E-3
2500;202.0000E-3;6.6400;-1.5202;1.3900
3000;202.0000E-3;6.6400;-1.5200;3.3170
3500;202.0000E-3;6.6400;-1.5201;2.9032
4000;202.0000E-3;6.6400;-1.5200;3.8576
4500;202.0000E-3;6.6400;-1.5200;3.7241
5000;202.0000E-3;6.6400;-1.5201;3.4549
5500;204.0000E-3;6.6400;-1.5201;3.7975
6000;202.0000E-3;6.6400;-1.5204;4.9655
6500;206.0000E-3;6.6400;-1.5202;3.1421
7000;202.0000E-3;6.6400;-1.5204;2.9189
7500;206.0000E-3;6.6400;-1.5203;6.9727
8000;202.0000E-3;6.6400;-1.5200;6.0736
8500;202.0000E-3;6.6400;-1.5209;6.1765
9000;204.0000E-3;6.6400;-1.5200;7.1626
9500;206.0000E-3;6.6400;-1.5221;6.5693
10000;202.0000E-3;6.6400;-1.5203;6.2069
10500;204.0000E-3;6.6400;-1.5201;6.5455
11000;206.0000E-3;6.6400;-1.5205;8.3368
11500;206.0000E-3;6.6400;-1.5207;6.5817
12000;204.0000E-3;6.6400;-1.5202;8.7097
12500;206.0000E-3;6.6400;-1.5221;8.2014
13000;204.0000E-3;6.6400;-1.5207;7.1820
13500;204.0000E-3;6.6400;-1.5201;8.3938
14000;206.0000E-3;6.6400;-1.5223;9.9554
14500;204.0000E-3;6.6400;-1.5204;8.8415
15000;204.0000E-3;6.5600;-1.5201;9.3372
15500;206.0000E-3;6.4800;-1.5211;9.0891
16000;206.0000E-3;6.4800;-1.5206;10.8811
16500;204.0000E-3;6.4800;-1.5201;9.5339
17000;204.0000E-3;6.4800;-1.5204;11.3232
17500;206.0000E-3;6.4800;-1.5207;11.7040
18000;206.0000E-3;6.4800;-1.5201;11.2111
18500;206.0000E-3;6.4800;-1.5202;12.1420
19000;204.0000E-3;6.4800;-1.5201;11.4007
19500;206.0000E-3;6.4800;-1.5200;12.1348
20000;204.0000E-3;6.4800;-1.5241;13.3504
