5;198.0000E-3;1.2400;-4.5058;-4.4871
10;200.0000E-3;1.2400;-4.4955;-344.8276E-3
15;200.0000E-3;1.2400;-4.4897;-779.7834E-3
20;200.0000E-3;1.2400;-4.4882;826.9525E-3
30;200.0000E-3;1.2400;-4.4899;1.4566
40;200.0000E-3;1.2400;-4.4932;1.3867
50;200.0000E-3;1.2400;-4.4974;3.1005
60;200.0000E-3;1.2400;-4.5018;138.6749E-3
70;200.0000E-3;1.2400;-4.4995;-727.7628E-3
80;200.0000E-3;1.2400;-4.4914;277.1363E-3
90;202.0000E-3;1.2400;-4.4968;310.3448E-3
100;202.0000E-3;1.2400;-4.4992;1.0365
200;198.0000E-3;1.2400;-4.4871;1.3814
300;200.0000E-3;1.2400;-4.4863;829.4931E-3
400;198.0000E-3;1.2400;-4.5050;690.9789E-3
500;198.0000E-3;1.2400;-4.5004;1.7274
600;202.0000E-3;1.2400;-4.4846;1.5231
700;200.0000E-3;1.2400;-4.4807;362.0516E-3
800;202.0000E-3;1.2400;-4.4816;968.1137E-3
900;202.0000E-3;1.2400;-4.4986;0.0E+0
1000;202.0000E-3;1.2400;-4.4874;1.0385
1500;202.0000E-3;1.2400;-4.4914;831.1688E-3
2000;202.0000E-3;1.2400;-4.4824;1.6564
2500;202.0000E-3;1.2400;-4.4873;0.0E+0
3000;202.0000E-3;1.2400;-4.5029;415.7044E-3
3500;202.0000E-3;1.2400;-4.4884;0.0E+0
4000;202.0000E-3;1.2400;-4.4938;1.6590
4500;202.0000E-3;1.2400;-4.4959;1.2392
5000;202.0000E-3;1.2400;-4.4836;695.9884E-3
5500;202.0000E-3;1.2400;-4.4933;1.9027
6000;202.0000E-3;1.2400;-4.4842;1.6590
6500;206.0000E-3;1.2400;-4.4959;0.0E+0
7000;202.0000E-3;1.2400;-4.4820;2.1745
7500;204.0000E-3;1.2400;-4.4824;3.0946
8000;206.0000E-3;1.2400;-4.4942;1.6615
8500;204.0000E-3;1.2400;-4.4886;-885.2459E-3
9000;204.0000E-3;1.2400;-4.4867;929.4320E-3
9500;206.0000E-3;1.2400;-4.5214;1.6393
10000;204.0000E-3;1.2400;-4.4883;2.7586
10500;204.0000E-3;1.2400;-4.4915;0.0E+0
11000;206.0000E-3;1.2400;-4.4979;1.5222
11500;204.0000E-3;1.2400;-4.4956;2.3894
12000;204.0000E-3;1.2400;-4.4926;2.4771
12500;204.0000E-3;1.2400;-4.4894;431.6547E-3
13000;204.0000E-3;1.2400;-4.4938;1.7910
13500;206.0000E-3;1.2400;-4.4813;1.7143
14000;206.0000E-3;1.2400;-4.4836;2.5806
14500;206.0000E-3;1.2400;-4.4832;3.0028
15000;204.0000E-3;1.2400;-4.5077;3.9731
15500;206.0000E-3;1.2400;-4.4846;714.9950E-3
16000;206.0000E-3;1.2400;-4.4938;2.2108
16500;202.0000E-3;1.2400;-4.4811;1.5206
17000;206.0000E-3;1.2400;-4.4919;1.1778
17500;206.0000E-3;1.2400;-4.5255;2.6204
18000;206.0000E-3;1.2400;-4.4833;3.3180
18500;204.0000E-3;1.2400;-4.4849;2.9858
19000;206.0000E-3;1.2400;-4.4951;2.1898
19500;206.0000E-3;1.2400;-4.4894;1.8023
20000;206.0000E-3;1.2400;-4.4956;2.7657
